"FM 무선 호출, -無線呼出, FM pager",,FM 라디오 방송의 일부 주파수를 이용하여 제공하는 무선 호출 서비스. 전파 발신용의 기지국 설비가 불필요하기 때문에 FM 방송 사업자가 쉽게 이 서비스를 제공할 수 있는 장점이 있다. 유럽과 미국에서는 1980년대 후반에 실용화된 FM 데이터 방송 시스템인 라디오 데이터 시스템(RDS)을 이용하여 이 서비스를 제공해 왔다. 일본에서는 1993년에 제정된 이동체 FM 문자 다중 방송 시스템인 데이터 라디오 채널(DARC)을 이용하는 FM 무선 호출 서비스가 FM 방송국에 의해 제공되고 있다.
"FM 방송, -放送, FM broadcasting",,"FM 방식에 의한 방송. 기존의 진폭 변조(AM) 방식의 방송에 비해 잡음, 혼신이 매우 적고 음질이 좋으므로 하이 파이(Hi-Fi) 방송이나 스테레오 방송에 적합하다. 그러나 FM 방송은 반송파 주파수가 초단파대이므로 전파의 도달 거리가 짧고 송신기나 수신기의 구조가 복잡한 결점이 있다. 우리나라의 FM 방송 주파수 대역은 88~108MHz이다."
"FM 부궤환 방식, -負饋還方式, FM negative feedback system",,"고감도 FM 수신의 한 방식으로, 수신 출력 신호의 일부를 중간 주파수를 얻기 위한 국부 발진기에 자동 주파수 제어 회로를 개재시켜 궤환하는 방식. 수신파의 주파수 편이가 중간 주파수대에서 적게 되도록 국부 발진 주파수를 자동적으로 변화시켜 신호의 대역폭을 좁힘으로써 수신기의 통과 대역폭을 좁혀 수신 감도를 좋게 하는 방법을 취하고 있다."
"FM 스테레오 방송, -放送, FM stereophonic broadcasting",,"FM 방송의 일종으로, 하나의 프로그램을 좌측 신호와 우측 신호로 나누어 동시에 방송하는 방식. 수신자는 좌우 2개의 스피커를 사용함으로써 음이 널리 퍼지고 공간적 분리 융합을 느낄 수 있어서 입체감을 만족시킬 수 있다. 우리나라의 FM 스테레오 방송은 CCIR(현재의 ITU-R) 권고 방식인 파일럿 톤 방식(Pilot Tone System)을 채용하고 있다. 즉 좌측 신호와 우측 신호를 합 신호(L＋R)와 차 신호(L-R)로 나누어서 파일럿 신호를 사용하여 하나의 전파로 송신, 모노포닉(monophonic) 수신과 스테레오 수신의 양립성을 충족시킬 수 있도록 되어 있다."
"FM 음성 다중 방송, -音聲多重放送, FM sound multiplex broadcasting",,"하나의 FM 방송 전파에 둘 이상의 다른 음성이나 음향의 프로그램을 겹쳐 실어서 방송하는 방식. 최초의 FM 음성 다중 방송은 1955년에 미국 연방 통신 위원회(FCC)가 보조적 통신 업무 허가(SCA)라는 이름으로 FM 방송국으로 하여금 부 채널을 이용하여 보통의 방송 프로그램 이외에 다른 프로그램을 방송할 수 있게 허가함으로써 시작되었다. 보조적 통신 업무로 허가한 것은 다중 방송이 불특정 다수를 위한 방송과는 달리, 특정인을 대상으로 하는 통신 업무로 보기 때문이다. 의사나 택시의 호출 및 일기 예보, 시보, 뉴스, 교통 정보 등 주로 이동 수신자를 대상으로 하는 정보 전달에 이용된다. 일본에서도 FM 스테레오 방송의 부 채널을 이용한 음성 다중 방송을 도쿄 등 일부 지방에서 이동 수신자를 대상으로 하는 방송 프로그램의 보완적 정보와 교통 정보나 일기 예보 등의 정보 전달에 이용하고 있다. 텔레비전 방송의 음성은 FM을 이용하고 있으므로 당연히 다중 방송이 가능하며, 이것을 텔레비전 음성 다중 방송으로서 외국 영화 상연 시의 원어와 한국어 방송, 일부 뉴스 방송 프로그램의 영어와 한국어 방송에 이용하고 있다."
"FTAM 서비스 레짐, FTAM service regime",,"OSI 기본 참조 모델 응용 계층에서의 파일 전송/접근 및 관리(FTAM)에서 상태 천이(遷移)와 관련된 조작을 하는 서비스 레짐. 파일 서비스 사용자 간에 오픈, 클로즈, 읽기, 쓰기 등 서비스 프리미티브(service primitive)를 주고받고 상태 천이를 관리하면서 파일 전송 처리를 한다. 상태 천이는 레짐(regime)이라는 ‘상태의 기간’으로 관리된다. 서비스 레짐은 4개가 있는데 각 레짐의 기간과 관련 서비스 프리미티브는 다음과 같다. ㉠응용 접속 레짐(application connection regime):F-INITIALIZE로 논리적인 통신로를 설정하고, F-TERMINATE로 해제할 때까지의 기간. ㉡파일 선택 레짐(file selection regime):F-SELECT, F-CREATE부터 F-DESELECT, F-DELETE까지의 파일이 선택되고 있는 기간. ㉢파일 접근 레짐(file access regime):F-OPEN부터 F-CLOSE까지 파일이 조작 가능 상태에 있는 기간. ㉣데이터 전송 레짐(data transfer regime):F-READ, F-WRITE부터 F-TRANSFER END까지 데이터가 전송되고 있는 기간."
"FTAM 서비스 프리미티브, FTAM service primitive",,"OSI 기본 참조 모델 응용 계층의 파일 전송/접근 및 관리(FTAM)에서, 가상 파일 기억 장치(virtual file store)와 관련된 조작을 시동(invoke)하는 서비스 프리미티브. FTAM 서비스 프리미티브에는 하나의 완전한 파일에 대한 조작을 시동하는 생성(create), 오픈, 클로즈 및 삭제와 하나의 파일 내의 데이터 단위(DU)에 대한 조작을 시동하는 위치 결정(locate), 읽기(read), 쓰기(write), 삽입(insert), 대치(replace), 소거(erase) 등이 있다."
"FTP 케이블, Foil Screened Twisted Pair Cable, FTP cable",,"알루미늄 외장 속에 여러 가닥의 구리 실선이 들어 있는 케이블. 절연 특성이 강하여 인접 혼신이 심한 환경이나 건물의 배선 작업시 사용된다. 다만, 접지와 비차폐 연선(UTP) 연결시 임피던스 정합에 유의해야 한다. 주로 FTP은 공장용이며 UTP는 사무실용이다."
"F가스, Fluorine Gas",,"불소(F)를 함유하고 있는 기체. 주로 냉매와 발포제, 세정제, 분사제 들로 사용해 왔으나 오존층을 파괴하고, 지구 온난화의 주범으로 지적되면서 사용을 금지하고 있다."
"F 값, F number",,"렌즈의 밝기를 나타내는 수치. 광학계의 초점 거리를 f, 구경을 D로 했을 때 F=f/D로 표시된다. 상의 밝기는 F값의 제곱에 반비례하여 F값이 작아질수록 밝아진다. 일반 카메라 렌즈 조리개 눈금에 표시되어 있는 1, 1.4, 2, 2.8, 4, 5.6, 8, 11, 16...의 숫자가 F값이며 1단 증가마다 밝기가 1/2로 되는 √2의 급수로 표시된다."
"F층, -層, F-layer",,"F 영역 내의 높이 200~400km 부근에서 정상적으로 존재하는 전리층. 전자 밀도는 태양 활동으로 영향을 받아 일반적으로 주간이 야간보다 높지만, 태양 고도와의 관계는 단순하지 않다. 여름철의 주간은 두 층으로 나뉘는 경우가 많다."
"F 형식, -形式, F format",,데이터 집합(파일)을 규정하는 하나의 속성. 데이터 집합(파일)을 구성하는 논리 레코드가 고정 길이 레코드인 상태를 가리킨다.
