비콘을 이용한 스마트 관광지 가이드 서비스 = Smart Tourism Guide Services Using Beacon,"이철(Cheol Lee),여인희(Inhee Yeo),최형준(Hyungjune Choi),정래혁(Raehyuk Jung),박찬우(Chanwoo Park),홍원길(Hong-won gil)",한국컴퓨터정보학회,한국컴퓨터정보학회 학술발표논문집,"Vol.25No.2[2017]
",2017,Korean,"비콘(Beacon),IoT",,,"학술저널
",http://www.ksci.re.kr,367-368,,,, DBpia,,,,
여행사 스마트폰 앱 품질이 재사용의도에 미치는 영향: 기술수용모델을 적용하여 = A Effects of Travel Agents’ Application Quality on the Intention to Reuse: Applying a Technical Acceptance Model,"주려원,박진경",관광경영학회,관광경영연구(Journal of Tourism Management Research),"Vol.80No.-[2018]
",2018,Korean,Travel Agents’ Application. Technology Acceptance Model (TAM). Information Quality. System Quality. Intention to Reuse,,KCI등재,"학술저널
",http://www.tmro.or.kr/ ,259-279,11.0,,," KCI, &nbsp;&nbsp; eArticle, &nbsp;&nbsp; KISS",,,"People who use travel agencies' smartphone applications in China are quickly increasing. The research develops and tests a theoretical extension of the Technology Acceptance Model (TAM) that explains perceived usefulness and perceived usage intentions of travel agencies' smartphone applications. A survey was conducted on Chinese nationals using the smartphone application of the travel agency. Research has demonstrated that information quality and system quality have been directly impacted by perceived usefulness and ease of use. Perceived usefulness and perceived ease of use have a positive effect on the use attitude toward using. And the use attitude toward using have a positive effect on  the intention to reuse. These results mean that when a travel agent develops a smartphone application, it creates a user centered application to improve the information quality and system quality.",
스마트 관광 정보 시스템 연동 프레임워크 기술개발전략 = Study on Smart Tour Information System Interworking Framewok,"류정혜(Jung Hye Ryu),김창희(Chang-Hee Kim)",한국정보기술학회,한국정보기술학회 하계종합학술발표논문집,"Vol.2018No.11[2018]
",2018,Korean,"Smart Tour,FIT,Smar tour system,Tour Information,Tourism App",,,"학술저널
",http://www.ki-it.or.kr,505-506,,,, DBpia,,,,
지자체 관광앱은 지역중심의 스마트관광을 이끌어 가는 촉매제 : 전국 지자체별 관광앱 서비스 현황과 개선방안,정남호,한국지역정보개발원(구 자치정보화조합),지역정보화,"Vol.99No.-[2016]
",2016,Korean,,,,"학술저널
",http://www.klid.or.kr,56-61,,,, KISS,,,,
이제는 U-스마트관광시대!,한국지역정보개발원,한국지역정보개발원(구 자치정보화조합),지역정보화,"Vol.98No.-[2016]
",2016,Korean,,,,"학술저널
",http://www.klid.or.kr,22-23,,,, KISS,,,,
지역경제를 활성화시키는 스마트관광 -한류의 관광정보화 정책도 맞춤형 정보디자인이 필요하다,"정남호(교수,소장)",한국지역정보개발원(구 자치정보화조합),지역정보화,"Vol.98No.-[2016]
",2016,Korean,,,,"학술저널
",http://www.klid.or.kr,18-21,,,, KISS,,,,
클라우드 환경에서 스마트 관광지원시스템 설계 및 구현 = Design & Implementation of smart Tour Guide system in Cloud Computing,"김건우(GunWoo Kim),김용수(YongSoo Kim),이영석(YongSeok Lee),김영균(YoungGyun Kim),김승훈(SeungHoon Kim)",한국정보과학회,한국정보과학회 학술발표논문집,"Vol.2018No.12[2018]
",2018,Korean,,,,"학술저널
",http://www.kiise.or.kr,1563-1565,,,, DBpia,,,,
"지역속으로 : 자치단체 정보화 사업 ; 스마트 관광안내 도우미, 서귀포시 관광지 음성안내시스템",오상익,한국지역정보개발원(구 자치정보화조합),지역정보화,"Vol.81No.-[2013]
",2013,Korean,,,,"학술저널
",http://www.klid.or.kr,116-119,,,, KISS,,,,
"지역 속으로 : 자치단체 정보화 사업 ; 디지털 콘텐츠 최강!스마트 부산관광 길잡이 ""부산 U-관광안내정보시스템""",강두호,한국지역정보개발원(구 자치정보화조합),지역정보화,"Vol.77No.-[2012]
",2012,Korean,,350.0,,"학술저널
",http://www.klid.or.kr,109-113,,,, KISS,,,,
관광경험에서의 스마트폰 활용 행태와 사용자 임파워먼트와의 관계에 관한 연구: 중국인을 대상으로 = A study of Relationship Smartphone use behavior and User empowerment in Tour experience: Focusing on Chinese people,"구철모 ( Chulmo Koo ), 유문정 ( Wenting Liu ), 전유희 ( Youhee Joun ), 이지민 ( Jimin Lee ), 정남호 ( Namho Chung )",한국지식경영학회,지식경영연구,"Vol.17No.1[2016]
",2016,Korean,"UserEmpowerment, ExplorativeUse, Explorative Use, Smartphone, SmartTourism",,KCI등재,"학술저널
",,155-174,,,," NDSL, &nbsp;&nbsp; KISS",,,"Recent years, a smartphone has been playing a role of searching, booking, and decision-makings in the tourism industry through tourists` user experiences and engagements. This study investigated the tourists` behavior toward smartphone usage regarding Chinese visitors who were ranked in Korea inbound tourism. This research model formulated two types of usage which identified explorlative use and exploitive use and the antecedent relationships of user empowerment including user competence, user impact, usage meaning, user trust. We analyzed SmartPLS2.0 for the hypotheses and found that first, user competence has a positive influence both of exploitative use and explorative use, second, user impact has a positive influence on exploitative use, but has not influenced on explorative use, third, usage meaning has not influence on exploitive use, but has a postitive influence on explorative use, and finally user trust has influence on both of exploitive and explorative use. Based on the results we found, we suggested Chinese tourists` smartphone usages` behaviors and theoretical and practical implications.",
