"자국 경보, 自局警報, local alarm",,"펄스 부호 변조(PCM) 반송 단국 장치의 송수신 계통의 고장 시 자국과 상대국의 장애를 구분하기 위한 경보. 즉, 선로의 상태가 악화되거나 상대 단국의 송신부 이상 또는 자국 수신부의 이상 시 동기 이탈 경보 프레임 에러를 점등시키고 AR를 점등시켜 상대국 송신부→전송 선로→자국 수신부 계통상의 고장임을 알리는 경보이다."
"자국 내 접속, 自局內接續, intra-office connection",,자국 교환기에 수용되는 가입자 상호 간을 접속하는 것. 이와 같은 호를 자국 내 호라 한다.
"자국 내 트렁크, 自局內-, Intra-Office Trunk, IOT",,"동일 교환기에 수용되는 가입자 상호 간의 접속용으로 사용되는 장치. 피호 가입자의 호출, 발호 및 피호 양 가입자의 통화 상태의 감시, 도수 누산 등의 기능이 있다. 또 그 출입 단자와도 트렁크 링크 프레임에 수용되어 주 링크를 거쳐 가입자선과 접속된다. 일반용과 공중전화기용이 있다."
"자국 내 트렁크 분리 방식, 自局內-分離方式, intra-office trunk separating method",,"자국 내 트렁크(IOT)는 입(入) 트렁크(ICT)와 출(出) 트렁크(OGT)를 병합한 성격을 지니고 있으므로, 소프트웨어 처리상 가상적으로 자국 내 접속을 입접속과 출접속으로 분리한 다음 이들 각각을 일반의 입접속과 출접속으로 통합한 방식."
"자국 선택기, 自局選擇器, local selector",,발신 가입자에서 라인 스위치 또는 라인 파인더를 거쳐 최초로 접속되는 선택기 또는 자국 내 가입자 회선을 선택하기 위해 사용하는 선택기.
"자국 중심 번호 계획, 自局中心番號計劃, self contained numbering scheme",,단독 교환기 가입자를 위해 할당된 번호가 다른 교환기 가입자와는 무관한 상태에서 그 지역을 위해 가장 경제적으로 분배할 수 있는 번호 계획.
"자국 직통 전화, 自國直通電話, Home Country Direct Call, HCD",,"외국으로 통화하려고 할 때 언어 소통의 불편이 없게 직접 자기 나라의 국제 교환원을 호출하여 통화할 수 있는 서비스. 각국의 전기 통신 주관청 또는 사업자 간의 협정에 따라 제공된다. 한국에서는 고국 교환원 직통 통화라는 서비스 명칭으로 한국 통신 등이 제공한다. 외국에서 한국으로 통화하고자 할 때 공항, 호텔, 항구 등의 특수 공중전화에 부착된 한국 직통(Korea Direct)이라 표시된 버튼을 눌러 이용하거나, 일반 전화나 공중전화기에서는 각 나라별 이용 번호를 다이얼하면 된다. 예를 들어, 일본에서 0039-821을 다이얼하면 한국의 국제 교환원을 호출하여 통화를 연결할 수 있다. 이 서비스의 요금은 후불제이다."
"자국 착신 응답 호 수, 自局着信應答呼數, Answered Incoming Call, ANSWI",,매 시간 보고에 사용되는 파라미터로서 자국 발신호 중에서 자국 착신이 완료되어 가입자가 응답한 호의 수.
"자국 통화량, 自局通話量, local traffic",,"동일국에 소속된 가입자 상호 간에 발착하는 통화량. 타국에서 들어오는 통화량을 입중계 통화량, 타국으로 나가는 통화량을 출중계 통화량이라고 한다."
"자국 통화량비, 自局通話量比, local traffic ratio",,"자국역 내의 호량 중 자국분의 호량(l)과 자구역 내 호량의 모든 합(T)의 비. 다음과 같이 표시한다. 자국 내 호량비 Lr＝l/T×100%. 일반적으로 출입 회선별로 입중계 자국 내, 출중계 자국 내의 호량비로 분리해서 사용하며 교환 기기의 산출 등에 이용된다."
"자국호, 自局呼, local call",,전화 교환에서 동일 가입 구역 내에 발착하는 통화.
"자국호 시험 장치, 自局呼試驗裝置, Local Call Simulator, LCS",,마이크로프로세서를 이용한 가상 호 발생 장치. 자국 내 교환기의 상태 등을 시험하기 위한 시험 장비다.
"자기 감시 분석 및 보고 기술, 自己監視分析報告技術, Self-Monitoring Analysis & Reporting Technology, S.M.A.R.T",,컴퓨터 시동 프로그램 혹은 기본 입출력 체계(BIOS)와 컴퓨터 하드디스크간의 접속 기술. 하드 드라이브 접근을 제어하는 확대 통합 드라이브 전자 기술(EIDE)로서 컴퓨터가 시작될 때 BIOS가 하드 드라이브로부터 분석 정보를 받아서 하드 드라이브 장애에 대한 경고 메시지를 사용자에게 보낸다.
"자기 광학, 磁氣光學, magneto-optics",,자장의 영향으로 물질의 굴절률이 변화할 때 사용되는 용어. 자기 광학 물질은 일반적으로 편광면을 회전시키는 데 사용된다.
"자기 광학 효과, 磁氣光學效果, magneto-optic effect",,"물질을 자계 중에 둘 때 광학적 현상이 변화하는 것. 패러데이 효과, 제만 효과 등이 있다."
"자기권, 磁氣圈, magnetosphere",,"지구는 끊임없이 태양풍(고속, 고온, 저밀도로 전리된 전자와 양자로 되어 있는 미립자의 흐름)에 노출되어 있다. 그러나 태양풍은 지구의 자장(磁場)에 의해 차단되어 지구의 표면까지 침투하지 못하고 벽의 바깥쪽을 흘러간다. 그 벽까지, 즉 지구 자장의 세력이 미치는 범위를 자기권이라 부른다. 자기권의 한계는 태양(주간) 측에서는 압축되어 통상 수만 km, 반대(야간) 측에서는 수십만 km의 먼 거리까지 신장된다. 남극/북극 방향에는 각각 1개소의 자기 중심점이 있어서 전체적으로는 달걀과 같이 길쭉한 타원형을 하고 있다."
"자기 기록, 磁氣記錄, magnetic recording",,자기 디스크나 자기 테이프와 같은 자기 매체에 데이터를 기록하는 것. 자기 디스크나 자기 테이프가 자기 헤드(magnetic head)의 코일을 통과할 때 자기 헤드 구동 장치에서 코일에 전류를 보내면 자기 헤드 바로 밑의 디스크나 테이프 표면의 자속(자성체의 방향)을 변화시킨다. 자속 극의 방향에 따라 2진수의 0 또는 1이 기록된다.
"자기 누설, 磁氣漏洩, magnetic leakage",,"자성체에 권선을 감아 전류를 흘리면 자속이 생기는데, 보통 자성체의 비투자율은 특히 큰 것이라도 104을 겨우 넘을 뿐이다. 따라서 자속의 일부는 자성체의 밖을 지난다. 자속을 집중시키기 위해 투자율이 큰 자성체를 사용해도 그 밖으로 자속이 누설되는 것을 말한다. →투자율."
"자기 단속 회로, 自己斷續回路, self-interruption circuit",,1개의 계전기 또는 이것과 커패시터 등을 이용하여 계전기가 자율적인 동작 복구를 반복하도록 구성한 계전기 회로. 2개의 계전기를 이용하여 구성할 때를 교호 단속 회로라고 한다.
"자기 디스크, 磁氣-, magnetic disk",,"보통 레코드판과 같은 원판을 여러 장 동일 축에 고정시키고 그 판의 양면에 정보를 기록하는 디스크. 각 면에 1개의 자기 헤드가 있어 회전하는 면 위를 이동(seek)하면서 정보를 기록하고 읽는다. 현재는 매체 고정형이 주류를 이루고 있다. 20MB까지 커버하는 5.25인치(약 13.34cm) 디스크 장치가 출현하고 10~200MB를 커버하는 8인치(20.32cm) 디스크 장치가 널리 쓰이고 있으며, 14인치(35.56cm) 디스크 장치가 200MB 이상을 커버하고, 그 이상 GB 수준의 디스크 장치도 있다. 자기 디스크는 안정된 고밀도 기록을 할 수 있고 기록 직후 재생이 가능하다. 또 정보의 갱신이나 소거가 가능하고 전원이 차단되어도 정보가 보전되는 비휘발성 매체이며, 가격에 비해 성능이 비교적 양호한 편이다."
"자기 디스크 구동 장치, 磁氣-驅動裝置, magnetic disk driver",,디스크 팩 또는 자기 디스크를 구동시켜 그 동작을 제어하는 기구.
"자기 디스크 장치, 磁氣-裝置, magnetic disk unit",,"자기 디스크를 회전시켜 자기 헤드로 기록, 판독하는 장치. 자기 디스크를 회전시키는 디스크 구동 장치, 하나 또는 복수의 자기 헤드 및 그것들의 제어 장치가 포함된다. 자기 디스크의 중심에 축이 관통하고 있으며, 이 축을 중심으로 일정한 속도로 자기 디스크가 회전한다. 자기 디스크와 자기 디스크 사이의 끝에 자기 헤드가 붙어 있는 액세스 암(access arm)이 1개씩 있어서 이것을 디스크와 평행으로 필요한 위치에 이동시켜 기록하고 판독한다."
"자기 디스크 저장 장치, 磁氣-貯藏裝置, magnetic disk storage",,"2진 데이터를 표시할 수 있는, 자성을 띤 점들이 배열되어 있는 표면에 정보가 저장되는 원판(디스크라 함)으로 구성되어 있는 저장 장치. 저장된 자료는 디스크의 원형 트랙에 배열되고, 원하는 곳에 접근하여 데이터를 저장하거나 판독하기 위해 요구되는 트랙으로 판독/기록 헤드를 기계적으로 움직여 기억시키거나 판독할 수 있다. 또 헤드가 원하는 트랙에 접근한 후부터는 디스크가 회전함으로써 연속적으로 데이터를 저장시키거나 판독할 수 있다."
"자기 디스크 팩, 磁氣-, magnetic disk pack",,"복수 개의 자기 디스크 집합을 하나의 보호용 용기에 수용한 것. 주로 소형 컴퓨터나 메인 프레임 컴퓨터에 사용되는 자기 디스크 장치에 갈아 끼울 수 있는(removable) 기억 매체로서, 일반적으로 14인치(35.56cm) 디스크를 플라스틱 용기에 겹쳐 수용한 것이다."
"자기 띠, 磁氣-, magnetic stripe",,종이나 플라스틱 카드 위에 테이프 모양으로 자성체를 입혀 정보를 기록하는 데 이용할 수 있도록 한 것. 은행 카드 등에 사용된다.
"자기 띠 판독기, 磁氣-判讀機, magnetic stripe reader",,신용 카드 등 자기 카드상의 자기 띠에 기록되어 있는 정보를 읽어 내는 장치. 휴대형과 고정형이 있다.
"자기 매체, 磁氣媒體, magnetic media",,"자기 디스크, 자기 테이프, 자기 드럼, 자기 카드 등 자기적 성질을 이용한 기억 매체의 총칭. 자기 매체 이외의 기록 매체로 출현한 것이 광디스크, 광 카드, 광자기 디스크 등이다."
"자기 바이어스, 磁氣-, magnetic bias",,"자기 녹음에서 녹음할 때 신호 자계와 겹치는 자계. 겹치는 자계에는 직류 자계와 주파수가 신호 주파수보다 충분히 높은 교류 자계가 있는데 전자를 직류 바이어스, 후자를 교류 바이어스라 한다."
"자기 박막 헤드, 磁氣薄膜-, magnetic thin film head",,"자기 디스크의 판독/기록 헤드의 한 가지. 기판 위에 자기 헤드 재료인 코어 및 코일을 금속 증착(蒸着)으로 미세 가공 성형한 것으로, 기록 밀도나 트랙 밀도를 높일 수 있다."
"자기 발송 스팸, 自己發送-, self-sending spam",,"마치 자기가 자신한테 보낸 것처럼 보이는 스팸 전자우편. 전자우편 스푸핑(email spoofing)의 일종으로 송·수신인을 동일하게 하여, 발신자의 신분을 감춘다. 특별한 사용 예로서, 여러 개의 전자우편 계정을 가진 사람에게는 전자우편 관리에 도움이 된다. 예를 들어, yahoo.com이나 msn.com 스팸을 하나의 계정으로 수신하는 데 사용된다."
"자기 방전, 自己放電, self discharge",,전지에 축적되어 있는 전기가 사용되지 않고 저절로 없어지는 현상. 원인으로는 온도가 높거나 전해액에 불순물이 포함되어 있기 때문이다.
"자기 버블, 磁氣-, magnetic bubble",,"박판 위의 자성 기억 매체의 웨이퍼 내에 발생하는 원통형 자구(磁區)를 기억 정보로 하는 고정 기억. 웨이퍼 내 소정 위치에서의 버블의 존재 여부로 2진 정보를 기억한다. 저전력, 고밀도, 비휘발성, 고안정 등의 특징이 있어 기계적인 회전체를 갖는 자기 드럼 대신 전자 교환기의 외부 기억 장치(파일 메모리)로 채용되고 있다."
"자기 브러시 현상법, 磁氣-現像法, magnetic brush development",,"정전 잠상(潛像)을 현상할 때, 캐리어로 자성 철분을 사용하고 여기에 전자 사진의 현상에 쓰이는 토너를 혼합한 것을 자석으로 끌어 올려 브러시 모양으로 만든 후 전하가 있는 부분에 토너를 부착시키는 현상법."
"자기 상관, 自己相關, autocorrelation",,"상이한 2가지 변량 사이의 상관관계를 상호 상관관계라 하고, x(t)를 하나의 임의 프로세스로 하여 시각 t1일 때의 값 x(t1)과 시각 t2일 때의 값 x(t2) 사이에 존재하는 상관. 자기 상관을 표시하는 것으로 자기 상관 함수라는 것이 있으며, x(t1)×x(t2)의 조화 평균으로 정의된다."
"자기 상관 함수, 自己相關函數, autocorrelation function",,확률 과정 {X(t)}의 시간 차 E(X(t1) X(t1＋X(t)}의 자기 상관 함수라 함. 자기 상관 함수는 시간 차 x(t)는 {X(t)}의 표본 과정이다.
"자기 센서, 磁氣-, Magnetic Sensor",,"자기장 또는 자력선의 크기와 방향을 측정하는 센서. 자기장의 영향으로 여러 가지 물질의 성질 등이 변하는 것을 이용하여 자기장을 측정한다. 반도체에 흐르는 전류에 대해 수직으로 자기장을 걸면 전압이 발생하는 홀 효과(Hall effect)나, 자기장의 영향으로 전기 저항이 증대하는 자기 저항 효과 등을 이용하는 것이다. 홀 소자나 MR 소자 등을 만들기도 하고, 비디오테이프 녹화기(VTR), 테이프 리코더 등의 제조에도 이용한다."
"자기 소거기, 磁氣消去器, magnetic eraser",,녹음이나 녹화 테이프 또는 자기 헤드를 소자하는 장치. 테이프 소자기는 단시간에 테이프를 릴에 감아 녹음을 소자하는 장치로 릴을 소자기 위에서 수평으로 여러 번 돌린 다음 서서히 떼어 놓으면 테이프는 강한 세로 자계를 받아 소자된다. 헤드 소자기는 헤드에 잔류하는 자기를 소거하여 신호 대 잡음비(S/N)를 개선하는 데 사용된다.
"자기 원통, 磁氣圓筒, magnetic drum",,"알루미늄 합금으로 된 지름이 20~30cm이고, 길이가 20~40cm인 원통형 표면에 자성 자료를 입힌 기억 장치. 잔류 자기의 상태에 의해 기억된다. 즉, 데이터의 기억은 선정된 원주의 트랙이 회전해 왔을 때, 데이터에 대응하는 펄스가 헤드에 보내져 자기적으로 원통상에 기억된다. 또, 원통상에는 일정한 장소에 대응해서 주소를 줄 수 있기 때문에 기억 용량 전체에 관하여 주소 지정이 가능하다. 데이터를 외부로 끄집어낼 경우에는, 자기 헤드에 의해 주소에 대응하는 선정된 위치가 헤드 바로 아래에 왔을 때 헤드가 잔류 자기를 전기적 펄스로 변화시켜 판독한다. 등속 호출이 가능한 기억 장치로서 보조 기억 장치로 쓰인다."
"자기 원통 장치, 磁氣圓筒裝置, magnetic drum unit",,"컴퓨터 등의 명령에 의해 자기 원통상에 데이터를 기록하고, 또 기록되어 있는 정보를 판독하는 장치. 자기 원통, 자기 원통을 회전시키는 구동 장치, 자기 헤드 및 그것들의 제어 장치 등으로 구성된다."
"자기유도 약물 전달 시스템, 磁氣誘導藥物傳達-, Magnetic Drug Delivery System, MDDS",,자성 입자에 생체적 합성 고분자 혹은 금속을 입히고 입자 표면에 비경구 약물을 흡착해 이를 원하는 조직이나 병터로 전달되도록 유도하는 시스템. 약물이 불필요한 부분에 영향을 주는 것을 억제하기 때문에 항암제처럼 인체의 다른 조직에 영향을 끼치는 부작용을 줄일 수 있다.
"자기 유도 초고해상도, 磁氣誘導超高解像度, Magnetically Induced Super Resolution, MSR",,매체의 기록막에 자기적인 마스크(회로가 인쇄된 유리 기판)로 작동하는 층을 중첩하는 방법으로 빔 스폿 지름보다 높은 해상도를 얻는 기술. 1991년 일본 소니사가 처음으로 발표한 기술로 기본 특허는 소니사가 가지고 있다. 일반적으로 광디스크의 면기록 밀도는 광원의 파장과 대물 렌즈의 개구수(NA)로 결정하는 빔 스폿의 지름에 의해 좌우되기 때문에 빔 스폿 안에 있는 빛의 세기가 중심부에서 가장 강하다는 점을 이용하면 중심 부근의 고온부(섭씨 200/250℃)에는 미세한 기록 마크(기호)를 써넣을 수 있다. 하지만 빔 스폿 안에 여러 개의 기록 마크가 있으면 부호 간 간섭으로 판별이 곤란해져서 재생이 어려운데 이 모순을 해결하기 위해 제안된 것이 이 기술이다.
"자기 유지 회로, 自己維持回路, lock up circuit",,"동작 조건이 주어지고, 계전기가 동작한 후에는 동작 조건이 소멸해도 계전기가 동작을 계속할 수 있는 조건을 자기의 접점을 더한 접점 회로에 따라 형성하는 계전기 회로. 그림에서 계전기 A는 접점 회로 α가 닫혀 동작하지만, 닫힌 접점 회로 α가 열리기 전에 접점 회로 β가 닫혀 있다면 닫혀 있는 접점 회로 β가 열릴 때까지 동작을 계속한다."
"자기 이온 복굴절, 磁氣-複屈折, magnetoionic double refraction",,전리층에서 전파가 지구 자계의 영향을 받아 정상파 및 비정상파로 나뉘는 것.
"자기 이온 성분, 磁氣-成分, magnetoionic component",,전리층에 진입한 직선 편파의 전파가 지구 자계의 영향을 받아 정상파와 비정상파로 나뉘었을 때의 각 성분.
"자기 인쇄기, 磁氣印刷機, magnetographic printer",,"감광면에 레이저 광선을 대어 잠상을 만들고, 토너를 사용하여 그것을 가시화하며, 종이 위에 전사하여 정착시키는 비충격식 인쇄 장치."
"자기 잉크, 磁氣-, magnetic ink",,"자성 재료의 미립자가 포함된 잉크로, 자성 검출기에 의해 미립자의 존재가 검출될 수 있는 것. 이것을 사용해서 문자 등 정보를 인쇄하면 자기적으로 판독할 수 있으므로 컴퓨터에 입력할 수 있다."
"자기 잉크 문자, 磁氣-文字, magnetic ink character",,"자성 재료를 함유한 특수 잉크(자기 잉크)로 인쇄된 문자. 자기 잉크 문자의 자형은 국제적으로 표준화되어 있는데, 인간이 보통의 문자로 판독할 수도 있고 자기 잉크 문자 읽개(MICR)에 의해 기계적으로 읽어 컴퓨터에 입력할 수도 있다. 인쇄된 지면(紙面)이 더러워져도 자기 잉크 문자의 자기적(기계적) 판독에 방해가 되지 않는 이점이 있으나, 고속 인쇄기에서는 인쇄될 수 없는 결점이 있어서 은행 수표나 어음 이외에는 많이 쓰이지 않는다."
"자기 잉크 문자 인식, 磁氣-文字認識, Magnetic Ink Character Recognition, MICR",,"자성 재료의 미립자를 함유한 특수 잉크(자기 잉크)로 인쇄된 문자의 기계 인식. MICR는 마이커로 발음한다. 잉크 속의 자성체를 검출하여 문자의 모양을 판단하고, 그 다음에 문자 인식 방법, 즉 그 모양을 저장된 문자의 집합과 대조하는 방법을 사용해서 디지털 신호로 변환하여 컴퓨터에 입력시킨다. 은행 수표의 하단에 있는 숫자의 집합은 보통 자기 잉크로 인쇄된다. 자기 잉크 문자 인식에 의해 문자를 판독하는 장치가 자기 잉크 문자 읽개이다."
"자기 잉크 문자 인식용 문자 자형, 磁氣-文字認識用文字字型, font for magnetic ink character recognition",,"자기 잉크 문자 인식(MICR)에 사용되는 문자의 자형. MICR용 문자로는 미국 은행 협회(ABA)에서 개발한 E13B와 유럽에서 개발한 CMC7이 있는데, 이 2가지 문자의 자형이 국제 표준으로 규정되어 있다. 국내에서는 E13B만이 한국 산업 규격 KS C5623으로 표준화되어 있다."
"자기 잉크 문자 판독기, 磁氣-文字判讀機, Magnetic Ink Character Reader, MICR",,"컴퓨터 정보 입력 장치의 하나로, 자성 물질을 함유한 특수 잉크(자기 잉크)로 인쇄된 특수한 자체의 문자를 읽어 디지털 신호로 변화시키는 장치. 주로 은행 수표나 어음 등의 기재 내용을 자동적으로 읽어 컴퓨터에 의한 처리를 정확하고 효율적으로 수행하는 데 사용된다. 자기 잉크 문자 판독기(MICR)용 문자로는 미국 은행 협회(ABA)에서 개발한 E13B와 유럽에서 개발한 CMC7이 있는데 그 자형이 둘 다 국제 표준으로 정해져 있다. 국내에서는 E13B가 한국 산업 규격 KS C5623으로 1983년에 제정되었다."
"자기 자세 제어 방식, 磁氣姿勢制御方式, magnetic attitude control system",,인공위성의 자기 발생 장치에 따라 발생한 자기 모멘트와 지구 자계의 상호 작용을 이용하여 자세를 제어하는 방식.
"자기장 통신망, 磁氣場通信網, Magnetic Field Area Network, MFAN",,"자기장 특성을 이용한 근거리 통신망. 투과성이 높은 저주파(128㎑)를 이용하기 때문에 땅속, 물속, 콘크리트 속 같은 아주 열악한 환경에서도 양질의 양방향 무선 통신이 가능하다. 변조 방식은 BPSK, 코딩 방식은 Manchester/NRZ-L을 사용하여 1kbps~8kbps 정도의 전송 속도를 제공한다."
"자기 재배치 가능 프로그램, 自己再配置可能-, self-relocatable program",,"주기억 장치상의 임의의 구역에 배치할 수 있고 거기에서 실행될 수 있도록 시작 위치를 스스로 조정할 수 있는, 초기 설정 루틴을 포함하는 프로그램."
"자기 저장 장치, 磁氣貯藏裝置, magnetic storage",,"재료의 자기적 특성을 이용하여 데이터를 저장하는 장치. 자기 디스크, 자기 테이프, 자기 드럼, 자기 카드 등이 있다."
"자기 저항, 磁氣抵抗, magnetic reluctance",,"투자율 μ, 자기 회로의 단면적 S인 회로에 따른 길이가 L일 때, L/(㎲)로 표시된 자속에 대한 저항력. 국제 단위계(SI)에서 정한 단위는 매 헨리(H) 또는 매 웨버(Wb)당 암페어(A) (A/Wb)이다."
"자기 저항기, 磁氣抵抗器, ceramic resistor",,금속 산화물로 된 저항 재료에 규산염의 자기화(磁氣化) 물질을 혼합 성형하여 고온으로 소결한 세라믹 솔리드형 저항기.
"자기 저항 메모리, 磁氣抵抗-, Magnetoresistive Random Access Memory, MRAM","동의어 : 자기 메모리, M램","강자성체 간의 자화 방향에 따른 자기저항(magnetoresistance) 변화를 이용하는 비휘발성 고체 메모리. 자성층의 자화 방향을 이용하여 정보를 저장하는 것으로 0과 1의 정보는 자기 저항값의 차이를 이용하여 구분하며, 정보를 저장하기 위해서는 각 셀마다 서로 직교하는 2개의 배선에 전류를 흘려 이때 발생하는 자기장을 이용한다. 메모리 셀(memory cell)은 하드디스크에 적용되고 있는 거대 자기 저항 헤드(GMR head: Giant MagnetoResistance head)와 자기 터널 접합(MTJ: Magnetic Tunnel Junction) 방식을 이용한다. 원리적으로 고속 저전압 동작이 가능하고, 동작 온도 범위가 넓으며, 특성 열화가 없어 무한대의 기록 및 재생이 가능한 특성이 있다."
"자기 저항 소자, 磁氣抵抗素子, magnetic reluctance element",,"자기 저항 효과(magnetic reluctance effect)를 활용해서 자계 강도나 방향을 검출하기 위한 소자. MR 소자라고도 한다. 검출부의 얇은 막은 반도체용과 강자성체용이 있다. 비디오 테이프 녹화기(VTR) 등의 자계 측정이나 자계를 매개로 해서 전류, 회전수, 변위 등의 검출에 이용되고 있다. "
"자기 조직화, 自己組職化, self-organization",동의어 : 자가 구성,정보 처리계가 스스로 지니고 있는 처리 기능을 높이기 위해 과거의 경험에 바탕을 둔 기억과 외부로부터의 정보 입력을 기초로 하여 자발적으로 시스템 내의 조직을 개조 변경시켜 가는 것. 학습과 거의 같은 의미이나 조직 자체가 주일 경우를 자기 조직화라고 하며 처리 기능이 주일 경우를 학습이라고 한다.
"자기 증폭기, 磁氣增幅器, magnetic amplifier",,코일의 리액턴스가 전류의 크기에 따라 변화하는 점을 이용하여 입력 전류의 변화에 의해 부하 전류를 제어하는 증폭기. 구조가 견고하고 출력이 큰 것을 만들기 쉬우므로 자동 제어 장치 등에 쓰인다.
"자기 지지형 전화선, 自己支持型電話線, Self-Supporting distribution wire, SS wire",,"폴리염화 비닐(PVC)로 피복된 강선 주위에 폴리에틸렌(PE) 절연 및 PVC 피복의 전선을 꼬아서 자기 지지형의 구조를 한 전화선. 1, 2, 6쌍의 것이 있고 회선 수가 적은 가입자 선로 및 가입자 다쌍(多雙) 케이블 인입에 사용한다."
"자기 지지형 케이블, 自己支持型-, Self-Supporting cable, SS cable",,케이블 심과 지지선을 공통 피복하여 하나의 몸체로 한 케이블. SS 케이블이라고도 한다. 따로 지지선을 쓸 필요가 없어 케이블 가설 작업이 편하고 값이 저렴하다.
