"마스크 생성 함수, -生成函數, mask generation function",,"입력을 제외하고 결과의 한 부분을 예측하는 것이 계산적으로 불가능한 특성을 갖으면서, 비트열을 임의의 길이 비트열로 매핑하는 함수."
"마스크 피치, Mask Pitch, MP",,전자선이 통할 수 있도록 뚫린 작은 구멍 간의 간격. 브라운관 형광면의 5~15mm 안쪽에는 형광체에 빔이 정확하게 도달하도록 하기 위해서 섀도 마스크라는 얇은 금속판이 붙어 있다. 이 금속판은 강철 등으로 만들어진 0.1~0.2mm 두께의 판으로 전자선이 통할 수 있도록 아주 작은 구멍이 많이 뚫려 있는데 일반 TV용은 0.7~0.8mm이다. 특수 브라운관에는 문에 치는 발 모양의 금속선을 평행으로 늘어놓은 것도 있다. 마스크 피치가 작을수록 세밀한 화상을 표현하지만 너무 작게 만들어 놓으면 마스크를 벗어난 전자가 증가하여 휘도가 낮아지거나 정지화(靜止畵)를 장시간 표시했을 때 섀도 마스크가 열로 인해서 변형되는 현상 등이 발생한다.
"마스킹, masking",,"①어느 음의 존재로 인하여 다른 음의 최소 가청값이 상승하거나 음의 크기가 작게 느껴지거나 하는 현상. 전자(마스크하는 음)를 마스커, 후자(마스크되는 음)를 마스키라 하고 마스키의 최소 가청값의 이동량을 마스킹량이라 한다. 일반적으로 마스커와 마스키의 주파수가 근접할 때 마스킹의 효과가 크게 된다. 시각에서도 비슷한 현상이 있다. ②화상을 어떤 목적(예:화질의 향상 등)으로 수정하기 위하여 원화상에 가하는 조작. 공간적 또는 시간적으로 수행한다."
"마스킹 효과, -效果, masking effect",,"어떤 음의 방해로 인하여 다른 음에 대한 가청임계치가 증가되는 현상.  듣고자하는 소리에 다른 소리가 영향을 주어 듣는 것이 어렵게 되거나 불가능하게 되는 것으로, 동시에 소리가 들릴 때 큰 소리가 잘 들리고 작은 소리는 들리지 않으며, 낮은 진동수의 소리는 잘 들리나 높은 진동수의 소리는 잘 들리지 않는다. 음의 진동수가 방해음의 진동수 혹은 그 정수배에 가깝게 될 때, 맥놀이 현상이 일어나며, 그 전후의 진동수에서는 방해를 심하게 받는다. 이러한 것은 복합음 내의 순음간에도 발생한다. 마스킹은 원하는 소리의 전후 수 ms에서 발생하며, 이러한 현상을 각각 순방향 마스킹과 역방향 마스킹이라고 부른다. 마스킹 레벨은, 방해하는 소리가 있을 때 원하는 소리가 들리도록 하는데 필요한 임계치의 차이로써, dB로 정의한다. 마스킹효과는 MPEG, Dolby AC와 같은 알고리듬에서 많은 양의 데이터를 효율적으로 압축하는데 필수적으로 응용되고 있다."
"마스터 데이터, master data",,"자주 변하지 않고 자료 처리 운용에 기본 자료로 제공되는 자료의 집합. 마스터 파일의 내용을 뜻하기도 한다. 예를 들면, 인사 데이터에서 이름, 생년월일, 급료, 주소, 혈액형 등이 포함될 수 있다."
"마스터링, Mastering",,"디스크를 생산하기 위해 사전에 만드는 유리 원본 디스크의 제작 과정. 청정한 환경에서 감광성 수지막으로 피복된 대형 유리 디스크 위에 고압의 청색 아르곤 레이저를 쏘아 고랑(pit)을 각인하는 과정이다. 이 과정을 거친 유리 원본 디스크를 마스터라 하고, 전기 조형 기술을 이용해 father 혹은 stamper라 칭하는 닉켈 원본을 만드는데 사용된다."
"마스터 명령 테이프, -命令-, Master-Instruction Tape, MIT",,시스템에서 수행할 모든 프로그램을 기록한 테이프.
"마스터 부트 레코드, Master Boot Record, MBR",,하드디스크의 맨 앞에 기록되어 있는 시스템 기동용 영역. PC에 전원을 인가하면 먼저 첫 번째 하드디스크의 MBR에 기록되어 있는 프로그램이 읽힌다. 이렇게 읽힌 MBR의 프로그램은 분할표(partition table)의 정보를 기점으로 기동하는 분할(partition)의 부트 섹터(boot sector : 분할의 맨 앞에 있는 OS 기동 프로그램이 기록된 부분)를 읽어서 이 섹터의 프로그램에 의해서 OS가 기동된다. 따라서 MBR의 정보가 파괴되면 PC는 기동 불능이 된다.
"마스터 색인, -索引, master index",,색인 순차 접근 방식(ISAM)에서 원하는 레코드에 접근하기 위하여 제일 먼저 참조해야 하는 색인.
"마스터 콘텐츠 제공자, -提供者, Master Content Provider, MCP",,"콘텐츠의 수집에서부터 개발, 업데이트, 사후 관리까지 총괄하는 콘텐츠 제공자. 마스터 콘텐츠 제공자(MCP)는 콘텐츠를 필요로 하는 플랫폼 사업자와 개별 콘텐츠 제공자(CP)를 이어 주는 역할을 하며 콘텐츠 분야를 총괄한다. 초기에는 단순히 CP를 모집해 콘텐츠를 공급하는 수준이었으나 서비스 개발, 콘텐츠 업데이트, 수익 배분과 같은 업무를 총괄하는 형태로 발전했다. 주로 엔터테인먼트, 교육, 금융, 증권, 쇼핑 등의 분야로 나누어 활동하고 있다."
"마스터 키, master key",,"모든 세션 키를 생성하기 위해 클라이언트와 서버에 의해 사용되는 키. 다른 키를 만들기 위한 키 데이터로, 클라이언트의 읽기ㆍ쓰기 키, 서버의 읽기ㆍ쓰기 키를 만드는 데 사용된다. 마스터 키를 암호화하기 위해 패스워드에서 나온 키를 사용하는데, 로그온할 때 패스워드가 변경되면 자동적으로 암호화되지 않고 새로운 패스워드 사용에 따라 다시 암호화된다."
"마스터 페이지, master page",,"탁상 출판(DTP) 프로그램이나 문서 편집 응용 프로그램에서 각 페이지에 적용될 공통 요소들을 미리 설정해 둔 페이지. 페이지마다 반복되는 단순 편집 작업을 수행할 때 시간과 노력이 줄어들어 효과적인 작업을 가능하게 해 준다. 서체, 그림, 선 등의 공통 요소와 그 적용에 대한 정보가 담겨 있다."
"마우스, mouse",,면 위를 이동시켜 조작하는 수동식의 위치 입력 장치. 일반적으로 마우스는 트랙볼 또는 한 쌍의 가동륜을 포함한다.
"마우스 감도, -感度, mouse sensitivity",,"마우스의 움직임 크기에 따라 화면 커서의 움직임 크기가 조정되는 관계. 조정 방법에는 마우스의 감도에 따라 물리적인 마우스 움직임 길이당 커서 움직임이 변하는 것과 응용 프로그램이나 마우스 드라이버에 의해서 커서 움직임의 감도가 변하는 것이 있다. 후자의 경우 감도를 증가시키면 실제 마우스 움직임보다 커서가 덜 움직이며, 커서를 정확하게 움직이기 쉽다. 고감도는 컴퓨터 설계/제조(CAD/CAM), 그래픽 아트에 사용하기 좋고, 저감도는 하이퍼 카드(hyper card), 워드프로세서, 스프레드시트 등의 화면상에서 빨리 움직이는 데 좋다."
"마우스 버튼, mouse button",,"마우스 명령을 컴퓨터에 전달하기 위해 마우스에 부착되어 있는 버튼. 마우스 종류에 따라 1~3개의 마우스 버튼이 부착되어 있으며, 이 버튼을 누름으로서 명령어를 선택하거나 실행하게 된다."
"마우스 지시자, -指示子, Mouse Pointer, MP",,"마우스 조작으로 개인용 컴퓨터(PC) 화면을 자유롭게 움직여서 버튼을 누르거나 범위를 지정하기 위한 아이콘으로서, 그래픽 사용자 인터페이스(GUI)의 중요한 요소. 마우스 커서라고도 한다. 마우스로 마우스 지시자(MP)를 움직여서 원하는 버튼이나 지정하는 장소에서 마우스 버튼을 눌러 조작한다. MP를 아이콘이나 원하는 범위에 맞춰서 마우스 버튼을 누른 상태로 이동시키고 버튼을 떼는 일련의 조작을 끌어놓기(drag and drop)라 하는데, 이것도 GUI의 기본 조작의 하나이다. MP는 장소에 따라 그 형상이 변한다."
"마우스트래핑, mousetrapping",동의어 : 서핑 함정,웹 서핑을 하던 사람들이 브라우저를 닫거나 이전 페이지로 돌아가지 못하도록 만들어진 기능. 닫기 또는 뒤로 버튼을 무력화하여 누르면 새 창이 뜨는 미로 구조로 되어 있다. 함정을 빠져 나오는 유일한 방법은 Ctrl+Alt+Del 버튼을 사용하거나 컴퓨터를 다시 부팅하는 방법이다.
"마이라이프비츠, MyLifeBits",,"마이크로소프트(Microsoft)의 연구 프로젝트로 개인의 일상 정보를 디지털화된 영상, 음성 정보로 저장하였다가 필요할 때 쉽게 검색하여 확인할 수 있는 시스템. 개인이 접하는 일상의 모든 것, 그리고 개인이 살아오면서 본 모든 웹 사이트, TV 프로그램, 전자메일, 디지털 사진, 통화 내용까지 통째로 저장할 수 있는 라이프로그(lifelog) 시스템으로, 바쁜 일상에서 기억을 망각할 경우 기억을 되살리거나 확인할 수 있는 보조적인 수단으로 여겨진다. 개인의 일상에 대한 데이터베이스 구축으로 사생활 침해 가능성도 제기된다."
"마이스너 효과, -效果, Meissner Effect",,정상 전도 상태에서 전도 물질의 내부에 흐르던 자속이 초전도 전이 온도 이하까지 냉각되면 완전히 외부로 배제되어 전도 물질 내부의 자속 밀도가 0이 되어 완전한 반자성체가 되는 자기 효과. 어떤 물질이 초전도 상태에 있는지 여부의 판단은 전기 저항이 0이 되는 성질보다 마이스너 효과가 본질적인 판단 기준이 된다. 초전도 상태에 있는 전도 물질에 자계를 가하여 자속 밀도가 어느 값 이상으로 상승하면 초전도 성질이 상실되어 비초전도(정상 속도) 상태로 된다.
"마이에스큐엘, MySQL",,"표준 데이터베이스 질의 언어인 구조화된 질의 언어(SQL: Structured Query Language)를 사용하는 공개 소스의 관계형 데이터베이스 관리 시스템(RDBMS). 매우 빠르고, 유연하며, 사용하기 쉬운 특징이 있다. 다중 사용자, 다중 스레드(thread)를 지원하고, C, C++, 에펠(Eiffel), 자바, 펄, PHP, 파이선(Python) 스크립트 등을 위한 응용 프로그래밍 인터페이스(API)를 제공한다. 유닉스나 리눅스, 윈도우 운영 체제 등에서 사용할 수 있다. 램프(LAMP), 즉 리눅스 운영 체제와 아파치(Apache) 서버 프로그램, MySQL, PHP 스크립트 언어 구성은 상호 연동이 잘되면서도 공개 소스(오픈 소스)로 개발되는 무료 프로그램이어서 홈 페이지나 쇼핑몰 등 일반적인 웹 개발에 널리 이용되고 있다. mySQL은 공개 소스 라이선스를 따르기는 하나 상업적으로 사용할 때에는 상업용 라이선스를 구입해야 한다. 공식 사이트는 www.mysql.com 이다."
"마이크로 2000, Micro 2000",,"미국 인텔사가 제시한 2000년의 마이크로프로세서. 약 2.5×2.54cm 크기의 칩에 5,000만 내지 1억 개의 트랜지스터를 집적하여, 2,000밉스(MIPS)와 1,400초당 부동 소수점 연산 횟수(FLOPS)의 성능을 달성하기 위한 계획이다. 고집적형의 마이크로프로세서와 고성능형의 마이크로프로세서 2종류의 칩이 있다. 고집적형의 마이크로프로세서는 하나의 칩에 그래픽스 컨트롤러(graphics controller)와 벡터 프로세스를 집적하고, 그래픽 사용자 인터페이스(GUI)용 액셀러레이터(accelerator)를 다른 하나의 칩에 집적한 것이다. 내장하는 중앙 처리 장치(CPU) 코어는 2종류가 있다. 고성능형은 1개의 칩에 4개의 CPU 코어와 2개의 벡터 연산기를 탑재한 마이크로프로세서이다. 대용량의 캐시 메모리도 내장한다."
"마이크로 광도계, -光度計, microphotometer",,"감광 재료나 현상된 사진의 투과율 분포 또는 농도 분포를 측정하는 장치. 미소한 개구를 통하여 주사하는 광원의 휘도를 일정하게 유지하면서 투과한 광량의 크기를 직접 측정하는 방법과, 광원의 빛을 2등분하여 한 쪽을 기준으로 하고 다른 쪽은 시료를 통하게 하여 비교 측정하는 방법이 있다."
"마이크로그리드, Microgrid",,"태양광 발전과 같이 소규모 발전시설로 생산한 전기를 효율적으로 소비하는 시스템. 고유가 환경문제를 해결하기 위해 등장한 대체 에너지의 생산과 소비를 원활하게 도와주는 시스템이다. 스마트그리드가 국가 차원의 사업이라면 마이크로그리드는 학교, 산업단지 등 특정 소규모 지역에서 자체적으로 전력을 생산ㆍ사용ㆍ저장하는 형태로 국가 스마트그리드 구현에 도움이 된다."
"마이크로 논리, -論理, micrologic",,2진 형식으로 기억되어 있는 논리 회로 또는 논리 명령의 집합으로 마이크로프로세서 내에서 동작을 정의하고 제어하는 것.
"마이크로드라이브, microdrive",,"미국 IBM사가 개발한 개인용 컴퓨터(PC) 카드형의 초소형 하드 디스크. PC 카드 슬롯에 그대로 장착할 수 있는 기억 장치로는 반도체 메모리의 하나인 콤팩트플래시가 있지만, 마이크로드라이브는 자기 디스크이기 때문에 고용량이라면 콤팩트플래시에 비해 저렴하다. 이 때문에 성능이 향상되어 큰 기억 장치가 필요한 디지털 카메라의 상위 기종 등에 채용되고 있다. 마이크로드라이브는 모터를 구동해 디스크를 회전시켜 데이터의 읽고 쓰기를 행하기 때문에 반도체 메모리형 기억 장치에 비해 소비 전력이 많다. 따라서 배터리로 구동하는 기기에서의 연속 구동 시간은 콤팩트플래시보다 짧다."
"마이크로 디스플레이, Micro Display, MD",,"대각선이 1인치 이하의 작은 화면에 정보 표시 소자에 요구되는 해상도를 가지는 소형·고정세의 디스플레이. 투과형과 반사형, 발광형으로 구분된다. 투과형으로는 고온 폴리실리콘을 이용하는 박막 트랜지스터 액정 표시 장치(TFT LCD)와 실리콘 웨이퍼를 이용하는 실리콘 온 인슐레이터(SO)가 대표적이다. 반사형으로는 실리콘 웨이퍼를 기판으로 사용하고 화소 전극을 반사율이 좋은 금속 전극을 이용해 액정을 반사 모드로 활용하는 실리콘 액정 표시 장치(LCOS)나, 기판상에 제작된 미소의 금속 전극을 움직여 반사 각도를 조절하는 디지털 마이크로미러 디스플레이(DMD)가 있다. 발광형은 실리콘 기판 또는 폴리실리콘으로 형성된 스위칭 어레이 기판 위에 발광층을 형성하여 자체 발광을 하는 것으로 유기 전계 발광(EL)이나 무기 EL 등이 사용된다."
"마이크로 디지털 셔터, Micro Digital Shutter, MDS",,"액정 표시 장치(LCD)의 핵심 부분인 편광판, 배향막, 액정 등 3개의 부분을 하나의 마이크로미터 크기의 미소 기계 소자로 실현한 기술. LCD나 플라스마 디스플레이 패널(PDP)의 단점을 보완한 기술로 작은 화소를 이중 그물망 형태로 만들고, 이중 그물망 중 아래 그물망을 움직여 그물 살대가 위 그물망의 공간을 가리게 하여 글자를 표시한다."
"마이크로 렌즈, micro lens",,"지름 0.1~수 mm의 미소한 렌즈. 광통신에서 광원인 반도체 레이저와 광섬유의 결합 또는 빛의 통로를 나누는 분기, 파장이 다른 빛을 나누는 분파 등에 사용한다. 또 복사기, 팩스, 내시경 등의 결상(結像)에도 이용한다. 렌즈의 형태에 따라 굴절률 분포형, 미소 곡면형, 배열형, 프레넬 띠형 렌즈 등이 있다."
"마이크로 렌즈 어레이 LCD, Micro Lens Array LCD",동의어 : 마이크로 렌즈 배열 LCD,LCD의 화소(Pixel) 하나하나마다 개별 렌즈를 보유하게 하여 TFT LCD 패널에 입사된 램프의 빛을 화소에 집중시켜 화상과 더불어 투사하게 되므로 영상 이미지의 밝기를 높이는 효과를 낸다. 저용량의 백라이트를 채용하고도 밝은 화상을 얻을 수 있는 LCD기술이다.
"마이크로 로크, microlock",,주파수 대역을 감소시키고 무선으로 정보를 송수신하기 위한 페이즈 로크 루프 방식. 위성 추적하여 데이터를 지상국으로 송신하는 데에 사용한다.
"마이크로머신 기술, -技術, micromachine technology",,"대규모 집적 회로(LSI) 제조용의 미세 가공 기술로, 실리콘(Si) 기판을 깊이 100µm까지 가공하여 초소형의 3차원 구조를 만드는 기술. 이러한 집적 회로 가공 기술과 초정밀 기계 기술을 결합하여 만든 초소형의 기어(gear)나 모터 등 기계 부품도 1987년경부터 연구 발표하게 되었으며, 직경 100µm 정도의 정전 모터, 마이크로 펌프, 마이크로 밸브 등이 제품화되어 있다."
"마이크로 메인프레임 결합, -結合, Micro Mainframe Link, MML",,"사무 자동화(OA) 기기와 메인프레임 간의 통신 회선을 경유한 정보 처리 방식. 양자 간의 파일 전송 기능, 파일 변환 기능, 호스트 파일 접근 기능 등을 가지도록 하였다."
"마이크로 명령, -命令, micro order",,"마이크로 코드로 된 제어 단어의 한 부분으로, 특정한 기계 동작을 제어하는 것."
"마이크로 명령어, -命令語, microinstruction",,컴퓨터의 기계어 명령을 실행하기 위해서 수행되는 더욱 낮은 수준의 명령어. 이에 대해 원래 기계어 명령을 매크로 명령어(macro instruction)라고 한다. 마이크로 명령어는 중앙 처리 장치(CPU) 내의 각종 게이트를 구동하는 비트 신호로 이루어지며 CPU 내의 제어 기억 장치에 저장되어 있다. 하나의 기계어 명령을 수행하기 위해서는 여러 개의 마이크로 명령이 수행되어야 하는데 CPU 내의 제어부가 마이크로 명령을 꺼내어 각 게이트에 신호를 준다.
"마이크로 모듈, micromodule",,"몇 개의 부품이나 소자의 집합체로 어떤 정해진 기능을 가진 단일 부품 단위로 고안된 초소형의 조립 회로. 구체적으로는 자기 기판에 초소형의 트랜지스터, 변압기, 저항 또는 커패시터를 미리 인쇄 또는 접속시킨 것(웨이퍼)을 쌓아 올려서 입체적으로 조립한 것이다. 기판의 크기는 7.6×7.6mm, 두께 0.25mm 정도의 것이 사용된다."
"마이크로 발광 다이오드, -發光-, MicroLED, µLED",동의어 : 마이크로엘이디,"일반 발광 다이오드(LED) 칩 보다 길이가 10분의 1, 면적은 100분의 1 정도로 10 ~ 100 마이크로미터(µm) 크기의 초소형 LED. &nbsp; 마이크로엘이디(µLED)는 기존 LED에 비해 반응 속도가 빠르고, 낮은 전력, 높은 휘도를 지원하며, 디스플레이에 적용할 경우 휘어질 때 깨지지 않는 장점을 갖는다. 따라서 초경량 무게를 필요로 하는 스마트워치, 스마트 섬유, 머리 착용 디스플레이(HMD) 기기 등에 응용될 수 있다."
"마이크로 법칙, -法則, micro-law",,"디지털 펄스 부호 변조(PCM)에서 소진폭 신호와 대진폭 신호의 신호 대 양자화 잡음비를 균일하게 하는 압신(壓伸) 법칙. 진폭이 큰 곳에서는 양자화 단계를 거칠게 해서 좀 더 큰 진폭 범위까지의 음을 표현하고, 진폭이 적은 곳에서는 양자화 단계를 세밀하게 해서 미묘한 음의 변화를 표현한다. 미국/일본 등에서 채용하고 있으며, 유럽에서는 A-law라는 압신 방식을 채용하고 있다."
"마이크로벤드 손실, -損失, microbend loss",,"광섬유에서 마이크로벤딩에 기인하는 방사 손실(radiative loss), 즉 누광 손실(leakage of light). 매크로벤드 손실(macro-bend loss)과 대칭되는 용어이다."
"마이크로벤딩, microbending",,"미시적(微視的) 굴곡 또는 구부러짐. 광섬유에서 수 마이크로미터의 국부적 축의 이탈이나 수 밀리미터의 공간 파장을 포함하는 예리한 굴곡을 말한다. 예를 들면, 광섬유의 코팅, 케이블화, 포장 또는 설치 공사 과정에서 일어날 수 있는데, 상당한 방사 손실(radiative loss)과 모드 커플링(mode coupling)을 일으킬 수 있다. 매크로벤딩과 대칭되는 용어이다."
"마이크로 블로그, Micro-blog",,"단문으로 소식을 전하는 블로그 서비스. 기존 블로그는 무거운 주제를 논리적으로 풀어 가야 한다는 부담감이 있지만, 마이크로 블로그는 평소 머릿속에 떠오른 생각이나 느낌을 한두 줄로 올리기 때문에 간편하게 이용할 수 있다. 트위터와 미투데이 등이 대표적인 마이크로 블로그이다."
"마이크로블로깅, Microblogging",,"인터넷 블로거가 올린 단편적 정보를 해당 블로그에 관심 있는 개인들에게 실시간으로 전달하는 새로운 블로깅 방식. 기존 블로깅 서비스와 달리 사용자가 선택한 제한된 그룹에게 간단한 텍스트, 사진, 오디오 클립(audio clips) 등 마이크로미디어를 보내는 블로깅 서비스이다. 언제 어디서나 온라인에 접속할 수 있는 무선 단말기의 일반화로 자신의 지지자를 결집시키는 효과적 마케팅 수단으로 이용되기도 한다."
"마이크로비트, micro:bit",,"영국 방송 공사(BBC)에서 쉽고 재미있는 컴퓨터 교육을 위해 만든 암(ARM) 기반의 소형 싱글 보드 컴퓨터. ‘micro:bit’를 상표명으로 사용한다. 개별 프로그래밍이 가능한 LED와 버튼, 센서, 유에스비(USB), 무선 통신 등으로 구성되어 간단한 게임부터 로봇, 전자 악기까지 다양한 기기를 만들 수 있다. 2012년 영국 BBC에서 컴퓨터 소양 교육의 일환으로 시작하여, 2015년 암 홀딩스(ARM Holdings), 마이크로소프트(Microsoft), 삼성(Samsung), 노르딕 반도체(Nordic Semiconductor), 파이선(Python) 소프트웨어 재단 등 협력사들과 공동으로 개발하였다. 마이크로비트 보드는 4㎝×5㎝ 크기이며, ARM 기반 프로세서와 LED 25개, 버튼 2개, 외부 장치 연결용 핀, 빛·온도·가속도·나침반 센서, 무선(radio), 블루투스, 마이크로 유에스비(micro USB)로 구성되어 있다. 유에스비에 배터리를 연결하여 독립적으로 사용할 수 있다. 컴퓨터, 태블릿PC, 스마트폰 등에서 자바스크립트 블록(JavaScript Blocks), 파이선(Python) 등 언어를 사용하여 마이크로비트 프로그램을 개발할 수 있고, 마이크로비트 보드에 USB 또는 블루투스 통신으로 연결하여 개발한 프로그램을 넣을 수 있다. 마이크로비트는 직접 프로그램을 만들고 하드웨어가 어떻게 정보를 입력받고 동작하는지를 체험하는 물리 컴퓨팅(physical computing)의 대표적인 교구재로 활용되고 있다. 마이크로비트재단(www.microbit.org)에서 마이크로비트를 관리한다."
"마이크로빌링, microbilling",,소프트웨어 사용료 청구 방법. 소프트웨어를 통채로 파는 대신에 주문대로 신속한 내려받기가 가능한 크기로 분할하고 프로그램을 사용할 때마다 소액으로 사용료를 매겨 나간다.
"마이크로사이트, microsite",,"대형 웹 사이트의 일부. 객체 분리를 위해 사용되며, 홈 페이지처럼 별도의 웹 주소를 갖는다. 대형 웹 사이트에서 분리되었으나 동일 서버를 사용하고, 관련 브랜드와 시각적 설계를 반영한다. ‘미니 사이트’라고도 한다."
"마이크로상, -像, microimage",,"사진 기술을 써서 축소한 화상으로, 보통 마이크로필름이나 마이크로피시에 수용되어 있는 것. 너무 미세하기 때문에 확대하지 않고는 읽을 수 없다."
